,DBA,BORO,Latitude,Longitude,Census Tract
32761,DOC WINE BAR,Brooklyn,40.719640756955,-73.960620246144,55700.0
32993,PRIMA SARABELLA BAR RESTAURANT,Queens,40.740059766314,-73.92384695056501,18502.0
33057,DA MARINO NYC ITALIAN RESTAURANT,Manhattan,40.760979922661,-73.984986951838,12500.0
33209,SERGIMMO SALUMERIA,Manhattan,40.754305566955,-73.995618175719,11100.0
33251,SPAGHETTI INCIDENT PASTA SHOP,Manhattan,40.722323215915,-73.989840796629,3601.0
33318,PATRIZIA'S OF BROOKLYN,Staten Island,40.546957120377,-74.158283461329,14604.0
33601,DOLCE BROOKLYN,Brooklyn,40.678543986116,-74.011482862051,5300.0
33666,GAETANA'S CUCINA ITALIANA,Manhattan,40.732822137636,-74.007692772505,7500.0
34326,SCOTTADITO,Brooklyn,40.674850426731,-73.976491183303,15700.0
34427,JULIANA'S PIZZA,Brooklyn,40.702566638881,-73.99359468129501,2100.0
34492,LINCOLN RISTORANTE,Manhattan,40.773550700815,-73.98347493562801,14900.0
34523,BAR CULACCINO,Manhattan,40.765604459847005,-73.982321706774,13700.0
34572,PALERMO RESTAURANT & BAR,Queens,40.776796663555004,-73.921306216156,9700.0
34768,ANTICA TRATTORIA,Queens,40.704863822206,-73.89614798972801,58500.0
34796,FRED'S AT BARNEY'S,Manhattan,40.764498703019,-73.970755673207,11401.0
34894,FELIDIA RESTAURANT,Manhattan,40.760479059273,-73.965974530748,10800.0
34925,LUIGI'S,Queens,40.792820037299,-73.796032755316,99100.0
35010,LA SORRENTINA RISTORANTE,Brooklyn,40.628454914437,-74.006127985083,21200.0
35057,ENZO'S RESTAURANT,Bronx,40.853905067784,-73.854170209806,28800.0
35275,MICHAEL ANTHONY'S,Staten Island,40.542208965529,-74.145629094782,15603.0
35332,JOHN'S OF 12TH STREET,Manhattan,40.730839761838006,-73.985524164309,4000.0
35648,La Rossa,Manhattan,40.723564248864996,-73.996558216913,4300.0
35773,BELLA NOTTE,Bronx,40.885968521932995,-73.909867418301,29500.0
36272,MARINA CAFE,Staten Island,40.544300925933,-74.14090586192799,15603.0
36331,CANALETTO RISTORANTE,Manhattan,40.761969372556,-73.965670540959,11000.0
36352,VINNY'S OF CARROLL GARDEN RESTAURANT & LUNCHEONETT,Brooklyn,40.681920462011,-73.993704836374,7500.0
36442,PORSENA,Manhattan,0.0,0.0,
36511,HARRY'S ITALIAN PIZZA PARLOR,Manhattan,40.758747437799,-73.978692223615,10400.0
