,DBA,BORO,Latitude,Longitude,Census Tract
4746,CLAY POT NYC,Manhattan,40.728150028611005,-73.986654051198,3800.0
4755,SAW SHACK,Queens,40.749955083459994,-73.88216404811999,28100.0
4758,AARONS CHINESE AND THAI RESTAURANT,Manhattan,40.750484933161005,-73.998404732434,9700.0
4760,MANDARIN WOK,Bronx,40.832697078209,-73.868310241144,7600.0
4786,DIDI DUMPLING,Manhattan,40.74006750352,-73.984338519031,6800.0
4799,LITTLE ALLEY,Manhattan,40.747315178762996,-73.976970777703,8000.0
4816,LUCKY CHEN RESTAURANT,Brooklyn,40.691113002973,-73.924923561248,38700.0
4843,MEE NOODLE SHOP,Manhattan,40.730864106929005,-73.982922693026,4000.0
4844,CHUNG CHUN KITCHEN,Brooklyn,40.693234142483,-73.972932676009,18300.0
4873,HING WONG,Brooklyn,40.626284193909996,-74.023956361421,13600.0
4885,YOUZ SHANGHAI,Queens,40.759777908235,-73.829235428489,85300.0
4894,HK BAKERY,Queens,40.762732806219,-73.834021738127,86900.0
4898,MANGO MANGO DESSERT,Manhattan,40.715448005428,-73.998019593357,2900.0
4909,YUAN BAO 50,Brooklyn,40.641492746629,-74.00332222837301,10800.0
4920,LANZ HOU NOODLES,Brooklyn,40.633699790614,-74.011406661665,12000.0
4934,KE ZHANG,Queens,40.750710356344,-73.819235951776,84500.0
4955,HOT POT 828,Brooklyn,40.632755611279,-74.011143494455,12000.0
4957,FU JU LAI RESTAURANT,Brooklyn,40.641780807695,-74.006583229442,10800.0
4983,A & C KITCHEN,Manhattan,0.0,0.0,
4984,NEW SPRING GARDEN,Queens,40.748900893578,-73.871739172079,46500.0
4986,GOLDEN STAR GARDEN,Bronx,40.8700877211,-73.845540005798,35000.0
4992,388 CAFE & DELI,Manhattan,40.714446018606,-73.993878507542,1600.0
4995,CHINA GARDEN,Bronx,40.829680522051,-73.87562276984801,5400.0
5013,NOM WAH TEA/DIM SUM PARLOR,Manhattan,40.714550467914,-73.998127837607,2900.0
5014,EMPIRE CHINESE RESTAURANT ZHENG,Bronx,40.846201073336,-73.91846960771599,21502.0
5016,KEILLY CHINESE RESTAURANT,Queens,40.786269136765,-73.835941752051,94500.0
5018,6321 YUAN BAO,Brooklyn,40.633342931691,-74.011774090405,12000.0
5019,CHINA KING OGDEN RESTAURANT,Bronx,40.841994761191,-73.92448879155,20100.0
5028,TASTY HAND-PULLED NOODLES,Manhattan,40.714086592864,-73.997633660983,2900.0
5037,LAI WANG KA MEI RESTAURANT,Queens,40.750077991775,-73.81855914690401,84500.0
5058,TIAN BAO RESTAURANT,Queens,40.757348554116,-73.829075639723,84900.0
