title,director,country,spine,url,img,year
Mouchette,Robert Bresson,France,363,https://www.criterion.com/films/456-mouchette,https://s3.amazonaws.com/criterion-production/films/e784628d2f155af20978d866f1500560/9v9in1w6dmPZI9RVG6U0ZmXiLavX5O_thumbnail.jpg,1969
Mr. Freedom,William Klein,France,,https://www.criterion.com/films/903-mr-freedom,https://s3.amazonaws.com/criterion-production/films/7d7a1f90e727ed3ed3a484e831a1aff1/A6RNDXhKE0ae9792X8Ws0pzvNS4XFi_thumbnail.jpg,1936
Mr. Thank You,Hiroshi Shimizu,Japan,,https://www.criterion.com/films/1087-mr-thank-you,https://s3.amazonaws.com/criterion-production/films/e62f1e61b5f52c2aaeabaeceaf58b629/BenTqN2hpuF2PKWN8v0M0BZkEMiLAM_thumbnail.jpg,2001
Mulholland Dr.,David Lynch,United States,779,https://www.criterion.com/films/28050-mulholland-dr,https://s3.amazonaws.com/criterion-production/films/dfdd32ea78dc954d8cef1b54e34acbf0/sCfUtouYZPKwTEfBNRMEntUVk572AT_thumbnail.jpg,1970
Multiple Maniacs,John Waters,United States,863,https://www.criterion.com/films/28954-multiple-maniacs,https://s3.amazonaws.com/criterion-production/films/c1a4df39031b06aa1eaabf7893621326/L0W81XlVrmmRSWtVwD591ji2Qy09pP_thumbnail.jpg,1963
"Muriel, or The Time of Return",Alain Resnais,France,824,https://www.criterion.com/films/28635-muriel-or-the-time-of-return,https://s3.amazonaws.com/criterion-production/films/023f57bc8ab31d47d9f2c5f4817cdc0f/Moor4vKnDa6gTY3zttgNbtygOLbWVA_thumbnail.jpg,1971
Murmur of the Heart,Louis Malle,France,328,https://www.criterion.com/films/775-murmur-of-the-heart,https://s3.amazonaws.com/criterion-production/films/a43b1ee7888d6cbc167f3abb0972f03c/wZlRdUxIiRcFh1eJE8P6B88htgjAQP_thumbnail.jpg,1980
Mur Murs,Agnès Varda,France,,https://www.criterion.com/films/28629-mur-murs,https://s3.amazonaws.com/criterion-production/films/d1f269ea435f27c15ee6e73e29069c5f/p3LQHvyeEJnChFXJsKPb0vlVKJmRqv_thumbnail.jpg,1958
The Music Room,Satyajit Ray,India,573,https://www.criterion.com/films/27657-the-music-room,https://s3.amazonaws.com/criterion-production/films/76594fe18af7f46ead9d75d5379e5d00/Byr6L7Zb6SVm5i9qyNuiwn8h6Ml6co_thumbnail.jpg,1985
My Beautiful Laundrette,Stephen Frears,United Kingdom,767,https://www.criterion.com/films/28044-my-beautiful-laundrette,https://s3.amazonaws.com/criterion-production/films/17f96f9413ad320378ac50cede624921/tLddExzFtpz7o13GYWsutsVfFGrWiq_thumbnail.jpg,1979
My Brilliant Career,Gillian Armstrong,Australia,973,https://www.criterion.com/films/29065-my-brilliant-career,https://s3.amazonaws.com/criterion-production/films/1076892f9021ddb7c859fd3c8e320e2a/Ci81X9eJjj5UeZxOsh0yqJlCk9CGOm_thumbnail.jpg,1992
My Crasy Life,Jean-Pierre Gorin,United States,,https://www.criterion.com/films/27946-my-crasy-life,https://s3.amazonaws.com/criterion-production/films/fba912386ba94f01ecb3d5257edf3085/xDHAe01YIlhAFgUQ0JdxX3Ei88NiGn_thumbnail.jpg,1946
My Darling Clementine,John Ford,United States,732,https://www.criterion.com/films/28570-my-darling-clementine,https://s3.amazonaws.com/criterion-production/films/382b3bdf34ee6057403e947817456b38/I8Z5Bln46SVpTSdqJB4E1ChE1CutI2_thumbnail.jpg,1981
My Dinner with André,Louis Malle,United States,479,https://www.criterion.com/films/1093-my-dinner-with-andr,https://s3.amazonaws.com/criterion-production/films/55540be3417fc8d3aca18151f48009d7/1wrYMIHOtZzcuJuYju1L7NYD14iLdR_thumbnail.jpg,1985
My Life as a Dog,Lasse Hallström,Sweden,178,https://www.criterion.com/films/727-my-life-as-a-dog,https://s3.amazonaws.com/criterion-production/films/d484412b31e9c348b0759f06f632a360/WM3PAMu8qFiHbgH8yOHAX5neaJ75Yk_thumbnail.jpg,1936
My Man Godfrey,Gregory La Cava,United States,114,https://www.criterion.com/films/653-my-man-godfrey,https://s3.amazonaws.com/criterion-production/films/faae05a1b170149a490b96749d940a7f/BeabnGRtbsbWPi0gQYY7xJClHmZjMg_thumbnail.jpg,1969
My Night at Maud’s,Eric Rohmer,France,345,https://www.criterion.com/films/791-my-night-at-maud-s,https://s3.amazonaws.com/criterion-production/films/42559a79413bbf8b71aa343ec2d597e8/SFcNAYtcVuwMl1bILyHghFZI8k8D4b_thumbnail.jpg,1991
My Own Private Idaho,Gus Van Sant,United States,277,https://www.criterion.com/films/249-my-own-private-idaho,https://s3.amazonaws.com/criterion-production/films/17e786df2bac8c4b60ca2a48a561a34c/Ox1KmDZXN78FH8kqHvZuNfOXAzMC3K_thumbnail.jpg,2000
Mysterious Object at Noon,Apichatpong Weerasethakul,Thailand,875,https://www.criterion.com/films/29098-mysterious-object-at-noon,https://s3.amazonaws.com/criterion-production/films/deefb3c46546e200b36f2ed94f4f6848/IxB4g0ygUfq34frHQCCs9WWTMky651_thumbnail.jpg,1989
Mystery Train,Jim Jarmusch,United States,521,https://www.criterion.com/films/2057-mystery-train,https://s3.amazonaws.com/criterion-production/films/cb051eccc859df79f34384dbb07d348e/lnBFWjRhYljtqu7KY6hyN5JSJ16F7L_thumbnail.jpg,2007
My Winnipeg,Guy Maddin,Canada,741,https://www.criterion.com/films/27969-my-winnipeg,https://s3.amazonaws.com/criterion-production/films/ed79ccf0e591ea805214843f3731d138/XQizF2lrV1C8llF8iq6LvJn0X9wR8Z_thumbnail.jpg,1993
Naked,Mike Leigh,United Kingdom,307,https://www.criterion.com/films/220-naked,https://s3.amazonaws.com/criterion-production/films/ad92e3359b1dde6cd670b3f36c5ddf08/YQZ7RpGqF3uncaRrdKPcrnU0K6LDKE_thumbnail.jpg,1948
The Naked City,Jules Dassin,United States,380,https://www.criterion.com/films/818-the-naked-city,https://s3.amazonaws.com/criterion-production/films/87daa9ace532993cede90830f6d0ed07/NS4aptYhPymtXjw8m6iDCVPYIHM18V_thumbnail.jpg,1960
The Naked Island,Kaneto Shindo,Japan,811,https://www.criterion.com/films/27774-the-naked-island,https://s3.amazonaws.com/criterion-production/films/2e69bb29f4d9c6e2264f2390b3aa8725/FCIx7O43E1xSgkZutfieU59ppCQwmp_thumbnail.jpg,1964
The Naked Kiss,Samuel Fuller,United States,18,https://www.criterion.com/films/533-the-naked-kiss,https://s3.amazonaws.com/criterion-production/films/9c21caac60a7558d8030db85a92b3823/bus4DWYh5ZqgeBYZ3FCBe5pNmM9syt_thumbnail.jpg,1991
Naked Lunch,David Cronenberg,Canada,220,https://www.criterion.com/films/634-naked-lunch,https://s3.amazonaws.com/criterion-production/films/90d418713a2e7ecc053c7cea7f3edc07/BmQGbMPdDYJ7IwGNosdZiWUsJXh3EI_thumbnail.jpg,1965
The Naked Prey,Cornel Wilde,United States,415,https://www.criterion.com/films/848-the-naked-prey,https://s3.amazonaws.com/criterion-production/films/040b9ada9b2e7f00bf67207c219e907d/SqsWAMsxDc8dEu6YmD98XbtlIJ2Qak_thumbnail.jpg,1922
Nanook of the North,Robert Flaherty,United States,33,https://www.criterion.com/films/574-nanook-of-the-north,https://s3.amazonaws.com/criterion-production/films/7062af5ff38747e1652868a1b3ddb2c6/LfHp8xHidZJHSQV2CiPDktO9NGJjhn_thumbnail.jpg,2002
Naqoyqatsi,Godfrey Reggio,United States,642,https://www.criterion.com/films/28418-naqoyqatsi,https://s3.amazonaws.com/criterion-production/films/9c3624e50b6bdfc76e35e76630ac2a92/hq6ior2POJCOfpMPkqBOtsQ44AOR7o_thumbnail.jpg,1975
Nashville,Robert Altman,United States,683,https://www.criterion.com/films/28427-nashville,https://s3.amazonaws.com/criterion-production/films/c701f80ae220c9948a01832f1b96bb49/pXj4meWTEKkclkBiVCrtId5yTzyGKL_thumbnail.jpg,1942
Native Land,Leo Hurwitz…,United States,,https://www.criterion.com/films/814-native-land,https://s3.amazonaws.com/criterion-production/films/ee7cacd47c70cec49f345ca16baecdd8/Y5xkElKWgW3k44qZO5BSCnqu6fKHYG_thumbnail.jpg,1972
The New Land,Jan Troell,Sweden,797,https://www.criterion.com/films/28702-the-new-land,https://s3.amazonaws.com/criterion-production/films/af3a424e036ce6064ba4c3b884c82128/cwe2k8wIo3C0zHyHipEgHMC2IsVcXq_thumbnail.jpg,1976
News from Home,Chantal Akerman,United States,,https://www.criterion.com/films/20978-news-from-home,https://s3.amazonaws.com/criterion-production/films/593c437ae67788bddd5791510182430c/cD6Hs7UBbHZ6087FyZy5C8iK2vsTJB_thumbnail.jpg,1963
New Tale of Zatoichi,Tokuzo Tanaka,Japan,,https://www.criterion.com/films/28302-new-tale-of-zatoichi,https://s3.amazonaws.com/criterion-production/films/53029c4265e2623dc5d2e1437fdb0a15/natIW8grGAtqgN1rxflDsqZ0woLxK2_thumbnail.jpg,2005
The New World,Terrence Malick,United States,826,https://www.criterion.com/films/28713-the-new-world,https://s3.amazonaws.com/criterion-production/films/ee06eb98a3f4ddfae7322b95916708d6/hIa0cGCGSYfRfpArTPaFotv3ycmxc8_thumbnail.jpg,1955
Night and Fog,Alain Resnais,France,197,https://www.criterion.com/films/238-night-and-fog,https://s3.amazonaws.com/criterion-production/films/28bd50fcd77723579fa97b660e82c8f5/XDDCXaOyUu1u2WeLdPYLNgYhlh9bF7_thumbnail.jpg,1950
Night and the City,Jules Dassin,United States,274,https://www.criterion.com/films/933-night-and-the-city,https://s3.amazonaws.com/criterion-production/films/a63636bfe82dedb841b144e5221b32cc/gj7In0EN9jtRSyM6OKI4t1RsZuE6Yu_thumbnail.jpg,1955
The Night of the Hunter,Charles Laughton,United States,541,https://www.criterion.com/films/27525-the-night-of-the-hunter,https://s3.amazonaws.com/criterion-production/films/4769edd08606508fb82f823c778297f4/6EpySxomWsrT7vfmRGVtFhIvfBDFva_thumbnail.jpg,1968
Night of the Living Dead,George A. Romero,United States,909,https://www.criterion.com/films/29331-night-of-the-living-dead,https://s3.amazonaws.com/criterion-production/films/5d825de608ea6993b42be3c972bab02f/O4mn7lXmAaCzdLtUmSqBHAKHJBQW3P_thumbnail.jpg,1991
Night on Earth,Jim Jarmusch,United States,401,https://www.criterion.com/films/227-night-on-earth,https://s3.amazonaws.com/criterion-production/films/300f04cc44f51c1d1b81f577e32bba58/elypGlAsVgJgbxoAuddnPOiRlvDUf5_thumbnail.jpg,1974
The Night Porter,Liliana Cavani,Italy,59,https://www.criterion.com/films/604-the-night-porter,https://s3.amazonaws.com/criterion-production/films/ffeada38436fc1a58fe1b9bdfd78a0df/TIgzI8FfOZO66FgTLWdM7pYj5kFOmY_thumbnail.jpg,1957
Nights of Cabiria,Federico Fellini,Italy,49,https://www.criterion.com/films/243-nights-of-cabiria,https://s3.amazonaws.com/criterion-production/films/e1710ec4789ca8b72c4fe33f3c448330/ZGHNHmAeEKny73AkgfjtzVBra8ZZDH_thumbnail.jpg,1958
A Night to Remember,Roy Ward Baker,United Kingdom,7,https://www.criterion.com/films/521-a-night-to-remember,https://s3.amazonaws.com/criterion-production/films/42790cb308fa59168776a1aec47ed745/p9QV0hdBIdYyejFJqOOQLkyPrxyaHW_thumbnail.jpg,1940
Night Train to Munich,Carol Reed,United Kingdom,523,https://www.criterion.com/films/25039-night-train-to-munich,https://s3.amazonaws.com/criterion-production/films/b5824ced3bf57cab7eeeec449300d5a2/yeWQyGUC9wbJ1ik9nmZdOGx1nxPY71_thumbnail.jpg,1932
No Blood Relation,Mikio Naruse,Japan,,https://www.criterion.com/films/27545-no-blood-relation,https://s3.amazonaws.com/criterion-production/films/353519da35cf1bd1773b8a46f8b56888/dcLI1zmjCATvuzZbQKDD4hBaFvjUZ7_thumbnail.jpg,1952
Nobody’s Children,Raffaello Matarazzo,Italy,,https://www.criterion.com/films/27623-nobody-s-children,https://s3.amazonaws.com/criterion-production/films/c3671b7d05dd992c80de898da6f724a8/iKAAnLTwUhBFo0X62zBb8ijm258Sey_thumbnail.jpg,1968
No More Excuses,Robert Downey Sr.,United States,,https://www.criterion.com/films/27940-no-more-excuses,https://s3.amazonaws.com/criterion-production/films/a40089af5a99e65997b7ab84b63c23e6/xwkezz5WNkgtavKsf03aC9CxPq4gTb_thumbnail.jpg,1946
No Regrets for Our Youth,Akira Kurosawa,Japan,,https://www.criterion.com/films/887-no-regrets-for-our-youth,https://s3.amazonaws.com/criterion-production/films/f43c8ae04f032cb63cb19009d307c5e6/8Fri0sBQEIHHHZ7FmnW5IrGGp5YB3z_thumbnail.jpg,1983
El Norte,Gregory Nava,Guatemala,458,https://www.criterion.com/films/972-el-norte,https://s3.amazonaws.com/criterion-production/films/c1fb2b82ed4efdfeed42218073a0b176/FHQSYwiYqbpb8iR4OtQGQPbroXU1Dm_thumbnail.jpg,1983
À nos amours,Maurice Pialat,France,337,https://www.criterion.com/films/779--nos-amours,https://s3.amazonaws.com/criterion-production/films/35cf4d7e4b34e9705e7113e2ca9dfed5/y44618NZ3bA8g2AcdsVMOZc5lfTtIZ_thumbnail.jpg,1946
Notorious,Alfred Hitchcock,United States,137,https://www.criterion.com/films/682-notorious,https://s3.amazonaws.com/criterion-production/films/e97a91bf3391ed51fafd378e198e61ab/JPKjYXvzfvIPG3IAPXcfraP20IiWhV_thumbnail.jpg,1961
La notte,Michelangelo Antonioni,Italy,678,https://www.criterion.com/films/28111-la-notte,https://s3.amazonaws.com/criterion-production/films/1bbf4ac37c8637e832706826717cfb58/j8kye88ZxeKVhkU8YRBocTvZSvLHXB_thumbnail.jpg,1957
Le notti bianche,Luchino Visconti,Italy,296,https://www.criterion.com/films/868-le-notti-bianche,https://s3.amazonaws.com/criterion-production/films/b9869327444f90188582a10b8710e894/xoyWsCiyQBL4cMdV0fqelYO887caGC_thumbnail.jpg,1931
À nous la liberté,René Clair,France,160,https://www.criterion.com/films/714--nous-la-libert,https://s3.amazonaws.com/criterion-production/films/38de1d92192de3a5d761faf4e6c2ecb7/blafBy2lxntqX5n4hNZ9BGKhVMOFIP_thumbnail.jpg,1947
Odd Man Out,Carol Reed,United Kingdom,754,https://www.criterion.com/films/28173-odd-man-out,https://s3.amazonaws.com/criterion-production/films/819ce3ccc43079f5f6999e2cadfcdd89/EBMAWbwsW0drqS25wfHJ49SGDPjV47_thumbnail.jpg,1948
Oliver Twist,David Lean,United Kingdom,32,https://www.criterion.com/films/567-oliver-twist,https://s3.amazonaws.com/criterion-production/films/807be7602efb134fb383f549f6c49f5f/jtoATwfK2rvbM83E0X4EL3FbGZGOcm_thumbnail.jpg,
Olivier’s Shakespeare,,,,https://www.criterion.com/boxsets/577-olivier-s-shakespeare,https://s3.amazonaws.com/criterion-production/product_images/1885-cda9f785b9487d302fc633c8d281e52d/n5E4qB3SG4k1Sbtq4c1XXEtIoKKZ9z_small.jpg,1961
One-Eyed Jacks,Marlon Brando,United States,844,https://www.criterion.com/films/28979-one-eyed-jacks,https://s3.amazonaws.com/criterion-production/films/d1660ab865457458f4d72ee7f429a42a/NA3VDZzOh4GhSWZO77GnTz9i9U8JcF_thumbnail.jpg,1932
One Hour with You,Ernst Lubitsch,United States,,https://www.criterion.com/films/901-one-hour-with-you,https://s3.amazonaws.com/criterion-production/films/bb6632125bcc033d155048132556ec4c/RZ5Y5VtzsoM99siCd6jLp8kA0psCPv_thumbnail.jpg,1977
"One Sings, the Other Doesn’t",Agnès Varda,France,978,https://www.criterion.com/films/29436-one-sings-the-other-doesn-t,https://s3.amazonaws.com/criterion-production/films/3d672bd00395e40e87789228e3fd8874/iQGkhtIWTJQfQFjbHJuwQqJoniUd2u_thumbnail.jpg,1947
One Wonderful Sunday,Akira Kurosawa,Japan,,https://www.criterion.com/films/888-one-wonderful-sunday,https://s3.amazonaws.com/criterion-production/films/3262fee8a0bf104e06628a95c8fd7a4a/lhx6mHbUiauCK7kI2hLfjgUQS0WVK9_thumbnail.jpg,1964
Onibaba,Kaneto Shindo,Japan,226,https://www.criterion.com/films/665-onibaba,https://s3.amazonaws.com/criterion-production/films/4bdcff0ed2135365c7e19d2dc9705152/oICxok3BBP7rGMDyi4tsqIH8h9RfBy_thumbnail.jpg,1939
Only Angels Have Wings,Howard Hawks,United States,806,https://www.criterion.com/films/28831-only-angels-have-wings,https://s3.amazonaws.com/criterion-production/films/ed3f92d0278e7f4b2b1fd469625f8854/SeFfMgLKHEcnN0NYoyueCarmwztSHJ_thumbnail.jpg,1936
The Only Son,Yasujiro Ozu,Japan,525,https://www.criterion.com/films/2606-the-only-son,https://s3.amazonaws.com/criterion-production/films/b3d0110fb07ddfccb55a210d83a7685d/CmZl8wRwMB2JynT2dEFHvmX6JaiOmX_thumbnail.jpg,
The Only Son/There Was a Father: Two Films by Yasujiro Ozu,,,524,https://www.criterion.com/boxsets/730-the-only-son-there-was-a-father-two-films-by-yasujiro-ozu,https://s3.amazonaws.com/criterion-production/product_images/1846-9cfef2c5fa060f8411bc2acc04261a18/KDlOmOyxMcew06CzkKPKggnG1K2TO6_small.jpg,1954
On the Waterfront,Elia Kazan,United States,647,https://www.criterion.com/films/27899-on-the-waterfront,https://s3.amazonaws.com/criterion-production/films/4ba5db60bffc30ffae40db28b007c9b6/P0r6v7IrKJJWhmoIgAGewxvlkQnnIb_thumbnail.jpg,1977
Opening Night,John Cassavetes,United States,255,https://www.criterion.com/films/957-opening-night,https://s3.amazonaws.com/criterion-production/films/46f543e6c4852a339f2b21e98bf62802/ejWzz7tefhgLdhSrPWBeMiKDWc0ipk_thumbnail.jpg,1955
Ordet,Carl Th. Dreyer,Denmark,126,https://www.criterion.com/films/441-ordet,https://s3.amazonaws.com/criterion-production/films/24fa6e0762f08d4196a28e5b2164f6ee/CFhiLjYq4wsUPR2sZ29sKvsMOTZggq_thumbnail.jpg,1963
The Organizer,Mario Monicelli,Italy,610,https://www.criterion.com/films/27612-the-organizer,https://s3.amazonaws.com/criterion-production/films/a90c0d0249e4b0669520f8338edf52ff/KhWjvv7SR4ccx10syh2rFGWy8bgrxH_thumbnail.jpg,1941
Ornamental Hairpin,Hiroshi Shimizu,Japan,,https://www.criterion.com/films/1089-ornamental-hairpin,https://s3.amazonaws.com/criterion-production/films/3cec2eb98c004b821d42cc6e14bfb0fc/MjYLPC6QAnciKmRDONHLk59AXcIvqR_thumbnail.jpg,1950
Orpheus,Jean Cocteau,France,68,https://www.criterion.com/films/610-orpheus,https://s3.amazonaws.com/criterion-production/films/a28ec0dd0864fa570a2c8183875b1054/YAlnMCnVpvIjnVQKeWwArpEoPKBSBb_thumbnail.jpg,
The Orphic Trilogy,,,66,https://www.criterion.com/boxsets/155-the-orphic-trilogy,https://s3.amazonaws.com/criterion-production/product_images/1836-3f162562261e055f62b74fad187f814c/gvlLIyoIOj8bseeE1jh16ttnnyrYTT_small.jpg,1936
Osaka Elegy,Kenji Mizoguchi,Japan,,https://www.criterion.com/films/968-osaka-elegy,https://s3.amazonaws.com/criterion-production/films/59c349f75357ca32fdfe7dc7baec78c1/WCGcUeTWu6JHm8cK2uebJyxrhnZ2Tg_thumbnail.jpg,1997
Ossos,Pedro Costa,Portugal,509,https://www.criterion.com/films/21942-ossos,https://s3.amazonaws.com/criterion-production/films/1f26021625d2e2e4b8ca84ebe942f854/ewcI4BpdaNjfLaahutp5MgA2scdl0v_thumbnail.jpg,1952
Othello,Orson Welles,United States,870,https://www.criterion.com/films/28621-othello,https://s3.amazonaws.com/criterion-production/films/49e516a3b9f2ff8d5e44830a1154103f/XorHnUjAK0JVHgvTyc3cWo1H9o4we1_thumbnail.jpg,2017
The Other Side of Hope,Aki Kaurismäki,Finland,922,https://www.criterion.com/films/29253-the-other-side-of-hope,https://s3.amazonaws.com/criterion-production/films/bb7a6b8c82556fa885e56f7977c1b52d/nEZYgB9dOznIjVMhAPzZcTqbTrqgZL_thumbnail.jpg,1975
Overlord,Stuart Cooper,United Kingdom,382,https://www.criterion.com/films/550-overlord,https://s3.amazonaws.com/criterion-production/films/86111580875e28e5a36dc225c9926266/uh9IJVswl55y0VrTNtQMZC8WqezjDK_thumbnail.jpg,1966
Paddle to the Sea,William Mason,Canada,,https://www.criterion.com/films/944-paddle-to-the-sea,https://s3.amazonaws.com/criterion-production/films/1575a0edde21f2a1e688c428fc546cee/XX0NgrcY1AyrE9qwxEMq7c3q4ca2We_thumbnail.jpg,1946
Paisan,Roberto Rossellini,Italy,498,https://www.criterion.com/films/2415-paisan,https://s3.amazonaws.com/criterion-production/films/7b27c9719b8fe36e334fa0ba43910a0e/GwB3ma4IYcYsr5CZ4ZizQW0i0mxyxc_thumbnail.jpg,1964
Pale Flower,Masahiro Shinoda,Japan,564,https://www.criterion.com/films/27604-pale-flower,https://s3.amazonaws.com/criterion-production/films/4660b3e12a52f6b431561489f2ada100/KFkIeQegNuLxQu6F13tqVWo6lhNzcb_thumbnail.jpg,1942
The Palm Beach Story,Preston Sturges,United States,742,https://www.criterion.com/films/28103-the-palm-beach-story,https://s3.amazonaws.com/criterion-production/films/fe181622565ea7178c96fc7ab018b419/3AohHpkLpJeg3OF1nhEmRexTcNZng3_thumbnail.jpg,1929
Pandora’s Box,G. W. Pabst,Germany,358,https://www.criterion.com/films/362-pandora-s-box,https://s3.amazonaws.com/criterion-production/films/8cff4ed5c749a90d25f50667ab1908d2/erzB7rRyF3un8YavvACbHzygC7P0lm_thumbnail.jpg,1946
Panique,Julien Duvivier,France,955,https://www.criterion.com/films/29510-panique,https://s3.amazonaws.com/criterion-production/films/403e847dd8731937c35889728349b623/CgM0xL1w053hSfTPUxWl8HH8UBp2jI_thumbnail.jpg,2006
Pan’s Labyrinth,Guillermo del Toro,Spain,838,https://www.criterion.com/films/28948-pan-s-labyrinth,https://s3.amazonaws.com/criterion-production/films/dc6376f090e305a122db1a855a025892/5i7NGnwsubXRYF6luLdSi6iC9ICn5O_thumbnail.jpg,1974
Parade,Jacques Tati,France,731,https://www.criterion.com/films/28123-parade,https://s3.amazonaws.com/criterion-production/films/db8e891a99aaa4df22ac1fb853c46c21/Odj5GMdBepxDD5Isuaypx1Fbc2uxrs_thumbnail.jpg,1961
Paris Belongs to Us,Jacques Rivette,France,802,https://www.criterion.com/films/27724-paris-belongs-to-us,https://s3.amazonaws.com/criterion-production/films/9be88b1f41e58e65f3263aa98f6b8a5a/CWLyE8FB4vRnt8fzXVabHS4xQBhVko_thumbnail.jpg,1984
"Paris, Texas",Wim Wenders,France,501,https://www.criterion.com/films/1502-paris-texas,https://s3.amazonaws.com/criterion-production/films/f2d271896fa3215c5eafafca0ba42a43/I3doHb7CxRFjiAeQr2b26meVAELksg_thumbnail.jpg,1933
